words,tags
unenforceable,O
',',O
the,O
remainder,O
of,O
this,O
Agreement,U-MISC
shall,O
not,O
be,O
affected,O
thereby,O
.,O
NO,O
ESTATE,O
IN,O
LAND,O
:,O
This,O
Agreement,O
shall,O
create,O
the,O
relationship,O
of,O
landlord,O
and,O
tenant,O
between,O
Management,B-ORG
and,I-ORG
Resident,L-ORG
;,O
no,O
estate,O
shall,O
pass,O
out,O
of,O
Management,O
;,O
Resident,U-ORG
has,O
only,O
a,O
usufruct,O
and,O
not,O
an,O
estate,O
for,O
years,O
.,O
MORTGAGEE,O
'''S',O
RIGHTS,O
:,O
Resident,O
'''s',O
rights,O
under,O
this,O
Agreement,U-MISC
shall,O
be,O
subject,O
to,O
any,O
bonafide,O
mortgage,O
or,O
deed,O
to,O
secure,O
debt,O
',',O
which,O
is,O
now,O
or,O
shall,O
hereafter,O
be,O
placed,O
on,O
Property,O
.,O
MANAGEMENT,O
'''S',O
PERMISSION,O
OR,O
CONSENT,O
:,O
If,O
any,O
provision,O
of,O
this,O
Agreement,U-MISC
requires,O
the,O
written,O
permission,O
or,O
consent,O
of,O
Management,O
as,O
a,O
condition,O
to,O
any,O
act,O
of,O
Resident,O
',',O
such,O
written,O
permission,O
or,O
consent,O
may,O
be,O
granted,O
or,O
withheld,O
in,O
the,O
sole,O
discretion,O
of,O
Management,O
and/or,O
may,O
contain,O
such,O
conditions,O
as,O
Management,U-ORG
deems,O
appropriate,O
and,O
shall,O
be,O
effective,O
only,O
so,O
long,O
as,O
Resident,U-ORG
complies,O
with,O
such,O
conditions,O
.,O
Moreover,O
',',O
any,O
written,O
permission,O
or,O
consent,O
given,O
by,O
Management,B-ORG
to,I-ORG
Resident,L-ORG
may,O
be,O
modified,O
',',O
revoked,O
',',O
or,O
withdrawn,O
by,O
Management,U-ORG
at,O
any,O
time,O
',',O
at,O
Management,U-ORG
'''s',O
sole,O
discretion,O
',',O
upon,O
written,O
notice,O
to,O
Resident,O
.,O
NOTICES,O
:,O
Any,O
notice,O
required,O
by,O
this,O
Agreement,U-MISC
',',O
except,O
as,O
otherwise,O
set,O
forth,O
shall,O
be,O
in,O
writing,O
and,O
shall,O
be,O
deemed,O
to,O
be,O
given,O
if,O
delivered,O
personally,O
or,O
mailed,O
via,O
first,O
class,O
mail,O
.,O
If,O
to,O
Resident,O
',',O
to,O
the,O
Property,O
or,O
the,O
last,O
known,O
address,O
of,O
Resident,O
;,O
If,O
to,O
Management,U-ORG
',',O
to,O
the,O
address,O
as,O
contained,O
in,O
Paragraph,B-MISC
3,L-MISC
.,O
ACCURACY,O
AND,O
RESPONSIBILITY,O
:,O
Management,O
has,O
relied,O
upon,O
the,O
information,O
contained,O
in,O
Resident,B-ORG
'''s',L-ORG
application,O
to,O
enter,O
into,O
this,O
Agreement,U-MISC
.,O
Resident,O
warrants,O
that,O
their,O
rental,O
application,O
is,O
fine,O
',',O
complete,O
and,O
accurate,O
.,O
Resident,O
agrees,O
that,O
if,O
he,O
/,O
she,O
has,O
falsified,O
any,O
statement,O
in,O
the,O
rental,O
application,O
',',O
Management,U-ORG
has,O
the,O
right,O
to,O
terminate,O
this,O
Rental,B-MISC
Agreement,L-MISC
immediately,O
and,O
further,O
agrees,O
that,O
Management,U-ORG
shall,O
be,O
entitled,O
to,O
retain,O
any,O
performance,O
fee,O
and,O
any,O
prepaid,O
rents,O
as,O
fair,O
and,O
just,O
liquidated,O
damages,O
.,O
Resident,O
further,O
agrees,O
in,O
the,O
event,O
Management,O
exercises,O
its,O
option,O
to,O
terminate,O
this,O
Rental,B-MISC
Agreement,L-MISC
',',O
he,O
/,O
she,O
will,O
remove,O
him,O
/,O
herself,O
',',O
family,O
and,O
possessions,O
from,O
the,O
Properly,O
within,O
24,O
hours,O
of,O
notification,O
by,O
Management,U-ORG
.,O
Resident,U-ORG
further,O
agrees,O
to,O
indemnify,O
Management,U-ORG
for,O
any,O
damages,O
to,O
Property,O
including,O
',',O
but,O
not,O
limited,O
to,O
',',O
the,O
cost,O
of,O
making,O
residence,O
suitable,O
for,O
renting,O
to,O
INDEMNIFICATION,O
:,O
Management,O
shall,O
not,O
be,O
liable,O
for,O
any,O
damage,O
or,O
injury,O
to,O
Resident,O
',',O
or,O
any,O
other,O
person,O
',',O
or,O
to,O
ary,O
property,O
',',O
occurring,O
on,O
the,O
Property,U-ORG
',',O
or,O
any,O
part,O
thereof,O
',',O
or,O
in,O
common,O
areas,O
thereof,O
',',O
unless,O
such,O
damage,O
is,O
the,O
proximate,O
result,O
of,O
the,O
negligence,O
or,O
unlawful,O
act,O
of,O
Management,U-ORG
',',O
his,O
agents,O
',',O
or,O
his,O
employees,O
.,O
Resident,O
does,O
hereby,O
indemnify,O
',',O
release,O
',',O
and,O
save,O
harmless,O
Management,B-ORG
and,I-ORG
Management,L-ORG
agents,O
from,O
and,O
against,O
any,O
and,O
all,O
suits,O
',',O
actions,O
',',O
claims,O
',',O
judgments,O
',',O
and,O
expenses,O
arising,O
out,O
of,O
or,O
relating,O
to,O
any,O
loss,O
of,O
life,O
',',O
bodily,O
or,O
personal,O
injury,O
',',O
properly,O
damage,O
',',O
or,O
other,O
demand,O
',',O
claim,O
or,O
action,O
of,O
any,O
nature,O
arising,O
out,O
of,O
or,O
related,O
to,O
this,O
Agreement,U-MISC
or,O
the,O
use,O
of,O
this,O
Properly,O
and,O
premises,O
.,O
ENTIRE,O
AGREEMENT,O
:,O
This,O
Agreement,O
and,O
any,O
attached,O
addendum,O
constitutes,O
the,O
sole,O
and,O
entire,O
Agreement,U-MISC
between,O
the,O
parties,O
and,O
no,O
representation,O
',',O
promise,O
',',O
or,O
inducement,O
not,O
included,O
in,O
this,O
Agreement,U-MISC
',',O
oral,O
or,O
written,O
',',O
shall,O
be,O
binding,O
upon,O
any,O
party,O
hereto,O
.,O
Attachments,O
:,O
Move,O
-,O
in,O
Inspection,O
Report,O
;,O
EPA,O
Lead,O
Paint,O
Disclosure,O
;,O
EPA,O
Lead,O
Paint,O
Pamphlet,O
;,O
Other,O
:,O
Tenats,O
Acknowledge,O
that,O
only,O
the,O
Land,O
is,O
being,O
IN,O
WITNESS,O
WHEREOF,O
',',O
the,O
parties,O
hereto,O
have,O
caused,O
these,O
presents,O
to,O
be,O
signed,O
in,O
person,O
or,O
by,O
a,O
person,O
duly,O
authorized,O
',',O
the,O
day,O
and,O
year,O
above,O
written,O
.,O
If,O
this,O
Agreement,U-MISC
is,O
not,O
signed,O
by,O
all,O
the,O
Residents,O
named,O
herein,O
and/or,O
on,O
rental,O
application,O
',',O
the,O
one(s,O
),O
signing,O
warrants,O
that,O
he,O
or,O
she,O
has,O
the,O
authority,O
and,O
is,O
acting,O
as,O
agent,O
to,O
sign,O
for,O
the,O
other,O
.,O
Tenants,O
Sign,O
(,O
Print,O
Name,O
),O
Resident,O
’s,O
Initials,O
Resident,O
’s,O
Initials,O
